gene	FPKM
Acp2	21.8852
Ddb2	11.2515
Madd	5.5612
Celf1	47.767
F2	0
Arfgap2	52.7235
1110051M20Rik	43.3015
Zfp408	11.6311
Harbi1	7.52472
Chrm4	0.555182
Atg13	16.9456
Psmc3	261.72
Slc39a13	60.498
Ctnnd1	55.5941
Gm28635	8.46022e-08
Tmx2	47.3162
Zdhhc5	27.6332
Med19	29.9142
Btbd18	0.0389118
Selenoh	203.516
Ckap5	31.0546
Mdk	151.533
Arhgap1	91.394
Ambra1	18.1773
Creb3l1	4.55394
Cry2	8.35258
Slc35c1	8.10969
1700029I15Rik	1.32439
Mapk8ip1	10.2338
Chst1	20.7557
Dgkz	47.9668
Gm9821	2.06433
Tspan18	0.310571
Trp53i11	2.53624
Prdm11	8.39724
Gm10803	0
Large2	1.93055
Pex16	11.7927
Syt13	68.5248
Cd82	38.774
Accsl	0.0329037
Accs	11.5026
Gm13889	1.81214
Gm27027	1.26781e-34
Alkbh3	41.3415
Gm10801	0
Gm10800	0.0478338
Phf21a	41.7497
Alx4	0.610513
Ext2	69.7239
Lrrc4c	0.519555
Ttc17	13.5741
Hsd17b12	89.3243
Traf6	6.14742
Prr5l	2.9344
Commd9	53.8134
Api5	39.226
Ldlrad3	9.58555
B230118H07Rik	42.1127
Rag1	0
Rag2	0
Pamr1	0
Fjx1	2.30725
Slc1a2	0.0019472
Trim44	40.4788
Pdhx	19.8278
Elf5	0.0364537
Ehf	0.00519846
Apip	47.9794
Abtb2	6.27287
Cat	38.8529
Cd44	53.5925
Nat10	23.8283
Gm10912	0
Gm10799	0
A930018P22Rik	0.035737
Cd59b	3.3255
Cd59a	12.872
D430041D05Rik	0.00670724
Lmo2	0.0795247
4931422A03Rik	0.186486
Fbxo3	13.4291
Pin1rt1	0
Depdc7	3.55018
Hipk3	8.93671
Prrg4	0.819715
Qser1	7.67625
Cstf3	19.599
Tcp11l1	10.0726
Gm11060	0
Them7	1.15826
Wt1	0.413178
Ccdc73	7.10391
Eif3m	113.706
Elp4	15.0028
Immp1l	35.8184
Mpped2	1.54694
Fshb	0
Caprin1	229.031
Dnajc24	14.6124
Kcna4	0.523373
Arl14ep	22.5659
Pax6	6.49229
Rcn1	142.515
Mettl15	5.03393
Kif18a	9.48357
Bbox1	0.0689976
Gm13941	0
Gm15130	0
4930430A15Rik	0
Slc5a12	0
Olfr1275	0
Fibin	1.56798
Bdnf	7.32973
Lin7c	20.7857
Ano3	0
Muc15	0
Olfr1276	0
Olfr1279	0
Olfr1281	0
Olfr1280	0
Lgr4	5.78079
Olfr1277	0.0193164
Olfr1278	0
Olfr1282	0
Olfr1284	0
Olfr1287	0
Olfr1286	0
Olfr1283	0
Olfr1288	0
Olfr1289	0
Olfr1297	0
Olfr1294	0
Olfr1295	0
Olfr1290	0
Olfr1298	0
Olfr1299	0
Ccdc34	19.0176
Olfr1301	0
Olfr1303	0
Olfr1302	0
Olfr1306	0
Olfr1305	0
Olfr1308	0
Olfr1310	0
Olfr1309	0
Olfr1307	0.0620253
Olfr1314	0
Olfr1315-ps1	0
Olfr1311	0
Olfr1313	0
Olfr1316	0
Olfr1317	0
Olfr1318	0
Olfr1312	0.00431315
Nutm1	0.0125707
Lpcat4	11.595
Nop10	39.0779
Chrm5	0.015872
Tmco5b	0
Scg5	0.0440718
Grem1	2.56891
Emc7	8.21207
Gjd2	0
Actc1	0.0523332
Fmn1	2.33048
Aven	9.76676
Ryr3	0.111038
Arhgap11a	15.4993
Zfp770	5.60511
Slc12a6	10.3716
Gm21985	0.0835147
Katnbl1	11.1135
Emc4	75.8233
BC052040	9.34264
Dph6	13.4757
Aqr	19.5288
Tmco5	0
Rasgrp1	0.0316744
Fam98b	25.5022
Spred1	21.6384
Fsip1	0.428198
Gpr176	1.70994
Thbs1	21.816
Eif2ak4	10.045
Srp14	148.868
Ankrd63	0.109506
Bmf	32.7381
Plcb2	0.00513912
Pak6	0.218137
Inafm2	3.52417
Phgr1	0
A430105I19Rik	3.81493
Disp2	0.137295
Bub1b	47.6988
Bahd1	9.44223
Meis2	151.06
Ivd	27.3437
Rpusd2	1.62975
Ccdc32	6.43582
Knstrn	65.4132
Chst14	34.3214
Knl1	5.7502
Gchfr	29.0438
Ppp1r14d	0.0377764
Rhov	1.31478
Spint1	2.04966
Dll4	0.0125139
Chac1	8.56035
Vps18	12.8073
Exd1	1.2747
Ino80	7.31362
Dnajc17	9.60683
Zfyve19	25.8112
Gm14137	0.882545
Rad51	37.7877
Rmdn3	17.3245
Chp1	51.7485
Ndufaf1	24.9406
Itpka	1.63293
Ltk	0.0654837
Oip5	21.2127
Nusap1	28.2258
Rtf1	22.4471
Sptbn5	0
Sptbn5	0.0194398
Sptbn5	0.0690278
Sptbn5	0.00695092
Tyro3	15.2878
Pla2g4d	0.00636284
Pla2g4f	0.0276307
Mapkbp1	6.92909
Pla2g4e	0.763077
Ehd4	25.4746
Jmjd7	1.77506
Gm28042	0.55485
Pla2g4b	0.195844
Rpap1	16.8948
Vps39	33.194
Mga	15.9973
Lrrc57	6.79075
Haus2	4.94391
Snap23	40.2453
Tmem62	1.39546
Tgm7	0
Tgm5	0.0275967
Epb42	0
Tmem87a	20.7565
Ganc	4.42492
Capn3	0.327166
Ubr1	4.70893
Zfp106	39.0288
Ccndbp1	37.3635
Lcmt2	5.32452
Adal	6.90226
Ckmt1	0.0449259
Strc	0
Stard9	3.40128
Cdan1	10.2827
Ttbk2	2.46763
Map1a	7.32196
Ppip5k1	3.32387
Mfap1b	1.85304
Mfap1a	4.50736
Wdr76	4.81713
Frmd5	0.372499
Eif3j1	7.13281
Spg11	6.09758
Mageb3	0.0414728
Ctdspl2	15.5382
Casc4	40.8041
Terb2	0
Duox2	0.00400267
Duox1	0.0175182
Gm14085	0.018808
Duoxa2	0.0478555
Duoxa1	0.307958
Catsper2	1.91934
Pdia3	501.225
Slc28a2	0.0505219
AA467197	0.31891
Gatm	1.55489
Sord	17.3914
Zscan29	4.68305
Trp53bp1	41.6692
Tubgcp4	15.3994
Shf	20.2697
Sqrdl	6.74456
Slc30a4	18.352
Ell3	1.57453
Serinc4	0.542866
Serf2	241.746
Hypk	46.3615
Bloc1s6	18.3294
Patl2	0
B2m	431.52
Trim69	0.0854966
Sema6d	1.90211
Ctxn2	0
Slc12a1	0.0249698
Dut	92.857
Dut	0
Cep152	2.41117
Slc24a5	0.506295
Myef2	33.8649
Fbn1	19.2539
Gm9913	0.924485
Secisbp2l	28.7018
Shc4	14.4276
Eid1	233.772
Gm17555	0.0486635
Slc27a2	0
Atp8b4	0.165634
Hdc	0.339461
Dtwd1	23.9233
Gabpb1	24.6211
Usp8	23.6346
Usp50	0.460336
Ap4e1	5.11537
Blvra	27.7782
Sppl2a	33.9379
1810024B03Rik	0.954949
Itpripl1	4.12644
Cops2	108.767
Fam227b	0.0790787
Galk2	31.0878
Fgf7	8.3303
Trpm7	19.6535
Ncaph	31.1489
Ciao1	52.4647
Astl	0
Gpat2	0.0914205
Adra2b	0.110594
Prom2	0
Tmem127	25.466
Kcnip3	1.02903
Dusp2	16.9321
Zfp661	0.96434
Fahd2a	8.2776
Mall	0.0983416
Mal	0.0258296
1500011K16Rik	9.29953
Stard7	30.0571
Nphp1	9.72852
Acoxl	0.194073
Snrnp200	36.0255
Mrps5	85.4304
Gm29010	0
Spdye4c	0
Bub1	18.7934
Bcl2l11	28.15
Mertk	3.60672
Fbln7	1.46057
Gm14025	0.010981
Zc3h8	4.42843
Gm10762	3.02381
Zc3h6	1.60175
Tmem87b	10.3425
Ttl	8.18686
Chchd5	17.3823
Polr1b	9.64971
F830045P16Rik	0
Il1b	0
Il1a	0.0625729
Pdyn	0
Tgm6	0
Tgm3	0.0112797
Ckap2l	20.6156
Slc20a1	13.5472
Stk35	8.34263
Sirpa	1.83906
Anapc1	38.1647
Tmc2	0.00735901
Snrpb	220.219
Ebf4	1.10772
Gm28372	0
1700020A23Rik	0
Tmem239	0
Cpxm1	32.5486
Oxt	0
Avp	0.118069
Mrps26	48.5905
Ubox5	6.47752
Fastkd5	3.57035
Lzts3	4.732
Ddrgk1	63.1581
Ptpra	52.2937
Pced1a	19.8053
Vps16	91.1855
Slc4a11	4.12974
Itpa	56.2628
Siglec1	0.0749772
Gfra4	9.37001
Atrn	5.57067
Adam33	1.62234
Hspa12b	16.6647
Gm11037	0
4930402H24Rik	12.2364
1700037H04Rik	59.6717
Ap5s1	10.5124
Mavs	20.7571
Erv3	0
Adra1d	4.652
Rassf2	1.20484
Slc23a2	5.92492
Spef1	1.35018
Cenpb	43.5783
Cdc25b	27.2757
Smox	11.4617
Tmem230	17.5493
Prnp	46.8826
Gm44637	1.51005e-05
Prnd	0.0522714
Nop56	185.901
Idh3b	112.055
Pank2	40.8837
Rnf24	8.65677
Prokr2	0.0856199
Chgb	0.0262162
1110034G24Rik	3.62631
Pcna	96.8527
Lrrn4	0.00631395
Mcm8	3.82562
Fermt1	0.00470595
Hao1	0.0481308
Bmp2	4.63723
Trmt6	11.6735
Cds2	26.6479
Crls1	19.3078
Tmx4	9.55507
Gpcpd1	7.47233
Lamp5	0
Pak7	0.0650799
Snap25	3.10988
Ankef1	0.889757
Sptlc3	0
Plcb1	8.21018
Jag1	4.99286
Ism1	0.47379
Btbd3	7.62507
Tasp1	6.85503
Sel1l2	0
Mkks	23.558
Slx4ip	2.81319
Ndufaf5	10.6632
Plcb4	12.2954
Esf1	15.6196
Gm17374	0
Otor	1.60206
Pcsk2	0.00636628
Bfsp1	0.0906091
Kif16b	9.43971
Macrod2	4.91404
Flrt3	21.5472
Snrpb2	73.1772
Dstn	135.181
Banf2	0
Ovol2	0
Dzank1	1.6901
Rbbp9	18.154
Polr3f	13.4547
Rrbp1	109.786
Csrp2bp	15.144
Pet117	2.83691e-05
Smim26	20.7212
Scp2d1	0
Slc24a3	0.109391
Snx5	119.506
Mgme1	6.67797
Dtd1	15.137
Sec23b	50.1371
Insm1	0.780656
Rin2	27.9105
Kiz	18.3435
Naa20	68.7875
Nkx2-4	0.0145595
Ralgapa2	2.33365
Nkx2-2	0
Crnkl1	10.7866
Cfap61	0.191066
Sstr4	0.653163
Pax1	0.681928
Cd93	0.0239819
Thbd	3.48998
Foxa2	3.43434
Nxt1	33.5267
Cst11	0
8030411F24Rik	0
Cstl1	0
Cst13	0
Cst12	0
Cst8	0
Cst9	0
9230104L09Rik	0
Napb	1.16482
Gzf1	15.6549
Xrn2	47.4532
Gm10750	0
Gm1330	0
Cst10	0
Gm10770	0
Gm21994	2.92508
Gm14139	2.10981
Syndig1	0.179995
C530025M09Rik	0
Gm14124	0.953031
Zfp937	2.36748
Cst7	0
Zfp345	1.49786
Zfp120	2.95541
Zfp442	1.63493
Vsx1	0
3300002I08Rik	1.9826
Gm10130	4.805
Acss1	0.0454524
Apmap	13.1201
Entpd6	12.0287
Gm14147	0
Gm14151	0
4921509C19Rik	0
Gins1	13.1919
Cst3	628.401
Pygb	29.8264
Ninl	7.42555
Nanp	0.691144
Abhd12	32.6297
Sdcbp2	0.648274
Nsfl1c	127.64
Rad21l	0.0152664
Tmem74b	0.251743
Rspo4	0
Angpt4	0.0311921
Snph	0.275391
Scrt2	0
Slc52a3	0.15788
Tcf15	0.0854608
Fam110a	8.0104
Srxn1	21.4185
Psmf1	25.0815
Csnk2a1	34.6125
Nrsn2	0.0530845
Trib3	16.4029
Fkbp1a	327.304
Defb23	0
Defb20	0
Defb22	0
Defb26	0
Defb28	0
Defb29	0
6820408C15Rik	0.0527889
Tbc1d20	43.2674
Zcchc3	3.36057
Gm17416	0
Defb21	0
Defb19	0
Defb45	0
Defb36	0
Defb25	0
Rem1	0.0535534
Sox12	21.2529
Rbck1	59.1381
Cox4i2	0.46413
H13	32.3483
Mcts2	19.8672
Id1	183.892
Bcl2l1	30.3787
Mylk2	0.379205
Foxs1	2.55882
Dusp15	0.596566
Ttll9	0.0274781
Xkr7	0
Ccm2l	0
Hck	0.795948
Pdrg1	77.4724
Tspyl3	7.43447
Plagl2	8.02097
Tpx2	48.2844
Kif3b	10.8484
Pofut1	19.1041
Tm9sf4	47.1499
Asxl1	18.1579
Commd7	22.7358
Nol4l	13.9317
4930404H24Rik	0.168956
Dnmt3b	0.872887
Efcab8	0.0175826
Bpifb6	0
Efcab8	0.0760825
Sun5	0
Efcab8	0.0738641
Bpifa6	0
Bpifb2	0.0145119
Bpifa3	0
Bpifa2	0
Bpifb3	0.0288165
Bpifb4	0.519577
Bpifa5	0
Bpifb5	0
Bpifa1	0
Bpifb9b	0
Bpifb1	0
Bpifb9a	0
Cdk5rap1	8.52232
Snta1	13.8466
Mapre1	101.855
Necab3	3.53019
1700003F12Rik	1.46907
Actl10	0.256029
Pxmp4	15.4278
4930519P11Rik	0.147998
Zfp341	2.06294
E2f1	26.6582
Cbfa2t2	18.6246
Gm14214	0
Chmp4b	141.063
Ahcy	29.0479
Itch	13.3669
Dynlrb1	238.505
Map1lc3a	110.851
Pigu	24.5252
Trp53inp2	22.0036
Ncoa6	17.4249
Gm17581	0
Procr	5.50817
Edem2	19.8935
Mmp24	0.0540488
BC029722	26.065
Fam83c	0.0353017
Gm15557	0.0188206
Gdf5	0.136123
Eif6	284.596
Raly	280.008
a	0.0718425
Eif2s2	93.42
Gm14226	0.0218811
Myh7b	1.55414
Trpc4ap	77.72
Uqcc1	92.1896
Fer1l4	0.00375728
Spag4	5.81073
Cep250	15.7679
6430550D23Rik	2.71337
Ergic3	223.926
Ggt7	2.14547
Gss	21.4833
Acss2	3.94021
Scand1	71.9894
Cnbd2	2.67664
Phf20	23.5028
Aar2	12.536
Myl9	25.1419
4930518I15Rik	0.0589107
Tgif2	14.0795
Cpne1	39.4781
Gm28036	22.0397
Rbm12	13.9806
Nfs1	26.2443
Romo1	532.51
1110008F13Rik	39.1989
Sla2	14.4998
Tldc2	0
Dsn1	16.2014
Ndrg3	20.3123
Soga1	8.74027
Dlgap4	49.5657
Rbl1	8.83224
Epb41l1	65.9747
Samhd1	36.9934
Ghrh	0
Manbal	39.1397
Vstm2l	0
Blcap	23.4555
Nnat	0.655001
Rbm39	135.47
Ctnnbl1	30.9608
Tti1	11.9727
Src	43.4217
Bpi	0.0422089
D630003M21Rik	0.450611
Lbp	6.76672
Snhg11	4.08182
Slc32a1	0
Adig	0
Arhgap40	0.0920817
Ppp1r16b	0.207133
Actr5	6.14133
Gm826	0
Mafb	0.140337
Fam83d	19.7005
Mroh8	0.177691
Rpn2	244.859
Dhx35	12.9653
Ralgapb	8.73545
Top1	35.7854
Rprd1b	12.5526
Tgm2	97.0262
Emilin3	0.0277762
Lpin3	1.07484
Ptprt	0.00592382
Chd6	9.54421
Sgk2	0.0178066
L3mbtl1	0.147425
Gtsf1l	0
Tox2	0
Jph2	0.151501
Gdap1l1	0.108749
R3hdml	0
Hnf4a	0
Ift52	29.126
Fitm2	3.1637
Oser1	28.3431
Mybl2	22.1956
Ttpal	8.92182
Kcnk15	0
Rims4	0.0186406
Wisp2	0.219258
Ada	2.70086
Srsf6	125.772
Plcg1	43.0328
Zhx3	2.90244
Pkig	16.4805
Serinc3	64.9623
Pabpc1l	2.19934
Wfdc12	0
Wfdc5	0
Wfdc15a	0
Svs3b	0
Kcns1	0.044181
Svs2	0
Svs4	0
Wfdc15b	0
Svs6	0
Svs3a	0
Svs5	0
Slpi	0.199464
Matn4	0.379826
Rbpjl	0.0435324
Ywhab	118.498
Tomm34	36.3564
Stk4	10.1018
Sdc4	64.8096
Spint3	0
Eppin	0
Wfdc16	0
Wfdc6a	0
Wfdc11	0
Spint4	0
Wfdc13	0.025419
Wfdc8	0
Wfdc6b	0
Wfdc9	0
Wfdc10	0
Wfdc2	3.84104
Spint5	2.2937
Wfdc3	0.140713
Sys1	22.172
Gm20458	3.28361
Dbndd2	4.61552
Trp53tg5	0
Dnttip1	43.1068
Pigt	48.4786
Zswim3	3.60207
Zswim1	5.15268
Spata25	5.12398
Ube2c	176.772
Tnnc2	0.7188
Snx21	27.8993
Acot8	14.0507
Mmp9	3.04502
1700025C18Rik	0
Slc12a5	0.681393
Cdh22	0.0287514
Cd40	0.610543
Pcif1	26.173
Zfp335	8.979
Ncoa5	25.267
Zfp663	0.00750516
Ocstamp	0.0577793
Slc13a3	0
Slc2a10	1.21392
Trp53rka	6.90492
Eya2	1.41823
Zfp334	4.98671
Slc35c2	33.0299
Elmo2	25.9413
Trp53rkb	1.20163
Prex1	0.601163
Arfgef2	6.17007
Ncoa3	20.9481
Sulf2	21.7334
Neurl2	1.96526
Pltp	16.8789
Ctsa	151.727
Ptgis	1.30636
Kcnb1	0.163924
Zmynd8	28.1761
Znfx1	11.8048
Ddx27	41.213
Cse1l	52.2075
B4galt5	30.5746
Stau1	54.442
Slc9a8	12.9001
Snai1	66.7856
Spata2	9.12821
Rnf114	49.1028
Pard6b	2.10912
Fam65c	0.777337
Ptpn1	18.1437
Mocs3	6.06048
Kcng1	0.125978
Sall4	0
Nfatc2	1.51613
Gm11011	0
Tshz2	0
Ube2v1	144.077
Gm20431	16.6064
Tmem189	26.0006
Cebpb	50.1513
Bcas1	0.0658792
Zfp64	26.0412
Zfp217	10.3248
4930470P17Rik	0
Atp9a	9.70522
Cbln4	0
Dok5	0.0991198
Mc3r	0.00916092
Fam210b	3.79963
Cyp24a1	0.00660532
Pfdn4	66.0781
Cass4	0.0267599
Aurka	38.9602
Cstf1	31.1377
Fam209	0.0893131
Spo11	0
Bmp7	0.0319793
Tfap2c	0.0757036
Adnp	18.3342
Gm20716	36.4634
Dpm1	32.856
Pck1	0
Ctcfl	0.0812415
Rtfdc1	42.037
Gcnt7	0
1700021F07Rik	0
Ankrd60	0
Zbp1	2.39184
Pmepa1	7.53336
Rae1	56.3554
Rbm38	21.5765
1700010B08Rik	0
Rab22a	26.771
Vapb	53.6926
Stx16	36.543
Npepl1	60.2313
Tubb1	0
Zfp831	0
Edn3	0
Gm14444	0.0618155
Gm14393	0.54072
Gm14443	0.574883
Gm14440	0.0139499
Gm14399	2.94923
Atp5e	310.108
Gm14391	1.40515
Gm11007	0
Zfp965	0
Gm2007	0
Gm14288	0
Zfp969	0
Zfp968	0.600847
Gm4724	1.0499
Gm11009	0
Gm2004	0
2210418O10Rik	0
Gm14434	0
Gm2026	0.046878
Zfp966	0.672596
Gm6710	1.39129
Gm14435	1.70733
Gm4631	10.4465
Zfp967	0
Prelid3b	46.9817
Gm14308	0.0458565
Gm14408	0.263102
Gm14409	0.261377
Gm14295	49.2905
Gm14412	0.498449
Gm14419	3.6546
Gm14410	2.54345
Gm14296	2.62257
Gm14401	2.79852
Zfp973	0.999911
Gm14305	2.59945
Gm14418	4.12674
Zfp970	11.5099
Gm14403	5.10665
Gm14406	0.0193458
Gm14322	3.07396
Sycp2	0
Ppp1r3d	0.00723659
Zfp971	3.89961
Fam217b	0.0153366
Cdh26	0.00822251
Gm14326	6.95494
Gm14325	42.1399
Gm14327	0.390532
Zfp972	5.55244
Phactr3	0.00476421
Zfp931	4.27001
Nelfcd	29.7695
Ctsz	142.298
Cdh4	0.0220359
Taf4	12.6148
Lsm14b	31.9144
Ss18l1	2.839
Hrh3	0
Mtg2	10.1894
Osbpl2	12.8123
Psma7	296.143
Adrm1	70.3626
Lama5	76.9713
Rbbp8nl	0
Gata5	0
Slco4a1	0
Ntsr1	0.00597071
Cables2	12.1779
Mrgbp	18.0086
Col9a3	0.829852
Tcfl5	0.0460857
Bhlhe23	0
Slc17a9	3.83421
Birc7	0
Nkain4	0.157098
Gid8	33.3291
Ogfr	70.2304
Dido1	9.99364
Ythdf1	39.1223
Eef1a2	0
Chrna4	0.0050841
Col20a1	0.556466
Ptk6	0
Srms	0.00939762
Fndc11	0.128506
Rps21	1807.54
Stmn3	0
Kcnq2	0
Ppdpf	77.0779
Helz2	3.44212
Gmeb2	12.269
Abhd16b	0.183261
Zbtb46	1.13029
Arfgap1	49.2344
Arfrp1	26.6312
Zgpat	17.8358
Lime1	7.92484
Dnajc5	36.3735
Tpd52l2	102.925
Rtel1	37.39
Sox18	0
Gm29797	0.0801208
Tcea2	11.0692
Lkaaear1	0
Myt1	0
Oprl1	0.0851599
Hnf4g	0
Gm14496	0
Polr3k	20.0886
Gm8797	91.7969
Pcmtd2	25.8132
Rgs19	76.7135
Pex2	30.4069
Zfhx4	4.7338
Gnas	1133.73
Gm20721	703.694
1700008P02Rik	0
Pkia	3.38749
Il7	4.1505
Zc2hc1a	23.6021
Hey1	1.10365
Mrps28	22.6507
Zbtb10	2.19928
Pag1	0.251411
Zfp704	5.24975
Uckl1	46.092
Zfp512b	36.0269
Prpf6	45.0208
Samd10	2.06943
Stmn2	64.5646
Tpd52	14.8214
Gm9833	0.013621
Fabp12	0
Fabp4	0.542825
Pmp2	0.0367565
Gm37389	1.00635e-05
Fabp9	0
Slc7a12	0
Ralyl	1.75301
Fabp5	154.227
Chmp4c	1.10286
Snx16	6.63493
Zfand1	20.5258
Impa1	37.3136
Gm38303	0.121493
Slc10a5	0
Car1	0
Gm9733	0
Gm5150	0
Sirpb1a	0
Sirpb1b	0
Car3	0.116703
Car2	1.49169
Sirpb1c	0
Lrrcc1	11.9041
Car13	23.1821
Cypt12	0
Bhlhe22	0.247075
Cyp7b1	1.60342
E2f5	14.6096
1810022K09Rik	227.724
Armc1	18.6086
Ythdf3	30.721
Crh	0.01983
Trim55	0.360458
Dnajc5b	0
1700064H15Rik	0.115001
Mtfr1	39.6364
Pde7a	33.3442
Cpa3	0
Agtr1b	0.0464848
Cpb1	0.00881513
Hltf	7.16427
Spata16	0
Gyg	31.8928
Naaladl2	0.14057
Nlgn1	0.143255
Ghsr	0
Tnfsf10	0.834152
Nceh1	4.84288
Tbl1xr1	31.5015
Tmem212	0
Slc2a2	0.0153238
Eif5a2	2.86416
Pld1	4.77262
Ect2	34.8364
Gm1527	0
Egfem1	0
Actrt3	0
Samd7	0
Lrrc31	0
Fndc3b	33.5733
Lrrc34	0.643335
Lrriq4	0
Tnik	5.41933
Mecom	3.2887
Mynn	20.8069
Gpr160	0.1035
Rpl22l1	334.685
Cldn11	0.146239
Kcnmb2	0
Slc7a14	0.0943999
Phc3	5.38955
Sec62	86.3222
Zmat3	2.90664
Prkci	32.5378
Kcnmb3	0
Skil	13.3156
Pik3ca	26.5952
Zfp639	51.7544
Mfn1	68.3195
Gnb4	27.323
Usp13	0.367834
Pex5l	0.00938967
Ttc14	13.9971
Ccdc39	4.03541
Cp	227.43
Hps3	5.35674
Sox2	19.0561
Actl6a	56.2814
Ndufb5	131.816
Mrpl47	26.7175
Ccdc144b	0.0193636
Mccc1	9.81175
Qrfpr	0.464254
Dcun1d1	33.9693
D3Ertd254e	4.27984
Atp11b	15.7124
Acad9	51.5835
Fxr1	98.1339
Dnajc19	72.0477
1810062G17Rik	1.43778
Trpc3	0.255132
Bbs7	5.85737
Il21	0
Adad1	0
Il2	0.282381
Cetn4	3.87455
Bbs12	12.5646
Gm5148	0.528843
Slc25a31	0.0230287
Intu	2.82918
Fgf2	3.43569
Spata5	24.8412
Nudt6	5.46354
Spry1	51.9481
Exosc9	21.177
Ccna2	90.6455
Fat4	5.63004
Ankrd50	34.5224
Hspa4l	11.5869
Mfsd8	2.66774
Larp1b	2.43886
Larp1b	0.372429
Abhd18	1.3698
1700034I23Rik	0
Plk4	32.2974
Pgrmc2	52.633
Anxa5	988.369
Sclt1	4.68265
D3Ertd751e	3.29418
Pabpc4l	4.52045
4932438A13Rik	5.62761
Pcdh10	15.0929
Slc7a11	4.58871
Noct	12.0751
Mgarp	3.60774
Jade1	41.4307
Pcdh18	51.881
Ndufc1	513.171
Elf2	31.2974
Rab33b	12.3689
Mgst2	25.1859
Foxo1	3.20845
Setd7	23.1374
Maml3	7.98563
Naa15	43.5168
Cog6	18.385
Gm10985	0
Stoml3	0.0140523
Frem2	0.0283011
Nhlrc3	7.10509
Trpc4	0.0535964
Proser1	10.8775
Ufm1	72.2421
Lhfp	129.35
Postn	30.1918
Smad9	0.802969
Sertm1	0.00822257
Ccna1	0.30832
Rfxap	34.344
Alg5	35.8665
Sohlh2	0.0205159
Ccdc169	0.0825665
Spg20	31.364
Dclk1	15.6644
Gm21954	0
Tm4sf4	0.0685381
Nbea	11.9995
Mab21l1	0.261489
Ankub1	0
Commd2	43.1865
Tm4sf1	305.398
Wwtr1	37.6559
Pfn2	45.2465
Rnf13	57.4157
Tsc22d2	23.1859
Erich6	0.0445098
Fam188b2-ps	0
Clrn1	0.0303608
Siah2	7.11979
Gm8298	0
Gm5538	0
C130079G13Rik	0
Aadacl2	0
Sucnr1	0
Aadac	0
Selenot	61.6738
Serp1	45.3399
Eif2a	52.0359
P2ry1	9.94692
Arhgef26	0.88589
Med12l	0.589392
P2ry12	0
Igsf10	13.235
Gpr171	0
P2ry14	1.52303
Gpr87	0
P2ry13	0
Rap2b	6.87948
B430305J03Rik	15.1527
Gpr149	0.654775
Supt20	48.2156
Gm21958	0.546191
Exosc8	112.222
Gm34302	0
Dhx36	22.0533
E130311K13Rik	10.2264
Slc33a1	8.79749
Plch1	0.54722
Vmn2r4	0
Vmn2r3	0
Vmn2r5	0
Vmn2r6	0
Vmn2r7	0
Vmn2r1	0.0961641
Vmn2r2	0.00971785
Kcnab1	0.866963
Mme	29.4397
Gmps	17.6083
Mbnl1	29.4947
Lekr1	3.23881
Tiparp	31.7937
Veph1	0.574392
Ptx3	7.97823
Ssr3	138.141
Gm17402	0
Mlf1	9.67437
Ccnl1	53.5905
Rarres1	0.690961
Shox2	18.4637
Rsrc1	30.3511
1110032F04Rik	0.102678
Il12a	0
Gfm1	40.095
Lxn	96.5004
Mfsd1	71.378
Iqcj	0
Gm21949	2.19215e-35
Schip1	27.0213
Ift80	17.331
Trim59	50.2611
Arl14	0
B3galnt1	22.5041
Ppm1l	5.15571
Otol1	0.022641
Sptssb	0.0388672
Slitrk3	0.353917
Sis	0.0936447
Kpna4	34.445
Serpini2	0
Wdr49	0.0394741
Zbbx	0.0403752
Bche	12.4748
Gm29133	0
Serpini1	6.12375
Nmd3	111.291
Pdcd10	83.5901
Fstl5	0.0227342
Smc4	76.2399
Gm17359	0
Fnip2	4.12313
Rapgef2	6.26661
Golim4	52.1799
Rxfp1	0.0528982
Tmem144	15.5945
Fam198b	4.09526
Ppid	106.235
Gria2	5.93417
Etfdh	33.862
4930579G24Rik	11.1632
Glrb	18.3992
Asic5	0
Tdo2	0.00686914
Ctso	13.1354
Fgb	0
Fga	0
Gucy1b3	11.2788
Lrat	0.0215406
Fgg	0.058533
Npy2r	1.3177
Rbm46	5.88648
Gucy1a3	6.86211
Pdgfc	47.9483
Map9	4.37038
Dchs2	0.0272561
Sfrp2	1.47665
Tlr2	5.11898
Mnd1	30.2919
Fhdc1	2.21334
Plrg1	58.1954
D930015E06Rik	33.4701
Trim2	3.50579
Gm6525	0.294808
Sh3d19	15.5234
Prss48	0
Arfip1	28.4663
Gm37240	3.59558
Fam160a1	4.10068
Glt28d2	0.887785
Tigd4	0.0068101
Tmem154	0.111214
Fbxw7	5.63325
Gatb	9.30389
Lrba	3.00066
Mab21l2	0.596897
Cd1d1	35.0114
Dclk2	11.6643
Rps3a1	511.916
Fcrls	0
Cd5l	0
Fcrl5	0
Fcrl1	0
Etv3	6.66953
Sh2d2a	0
Kirrel	63.5235
Prcc	35.9711
Hdgf	258.405
Hapln2	0.0692291
Bcan	0.0697774
Ttc24	0
Nes	16.434
Gpatch4	25.4016
Crabp2	311.337
Apoa1bp	139.115
Iqgap3	11.2301
Mrpl24	81.9557
Isg20l2	28.4186
Rrnad1	20.06
Rhbg	0.0623851
Gm38392	0.0703476
Tsacc	12.0121
Arhgef11	10.254
Lrrc71	4.16316
Pear1	48.8927
Ntrk1	0.0464763
