geneId	geneName	start	end	strand	chr
ENSMUSG00000107587	Gm44989	130980290	130980506	-1	6
ENSMUSG00000107582	Gm44133	130987148	131003919	-1	6
ENSMUSG00000026938	Fcna	25624666	25628030	-1	2
ENSMUSG00000066839	Ecsit	22072246	22085438	-1	9
ENSMUSG00000024539	Ptpn2	67665511	67724595	-1	18
ENSMUSG00000097729	2310015A10Rik	80120546	80132844	-1	12
ENSMUSG00000116707	AC130844.1	78340756	78343468	-1	16
ENSMUSG00000109196	Gm44715	93168834	93172672	1	7
ENSMUSG00000075120	Olfr1196	88697303	88704597	-1	2
ENSMUSG00000116798	AC163662.1	78251053	78251577	1	16
ENSMUSG00000103840	1700040K01Rik	152936604	152937041	1	1
ENSMUSG00000113949	Scamp4	80602872	80615783	1	10
ENSMUSG00000109841	E330011O21Rik	78250861	78302487	-1	16
ENSMUSG00000107058	Gm42545	118026449	118027370	-1	5
ENSMUSG00000087412	Gm15501	93178983	93184176	-1	7
ENSMUSG00000075119	Olfr1197	88726903	88732366	-1	2
ENSMUSG00000100702	Gm8976	152949395	152950097	-1	1
ENSMUSG00000000308	Ckmt1	121357714	121363737	1	2
ENSMUSG00000108066	Gm44134	131038181	131052469	-1	6
ENSMUSG00000031840	Rab3a	70754679	70758677	1	8
ENSMUSG00000038085	Cnbd2	156312299	156375638	1	2
ENSMUSG00000114593	Gm19716	59642312	59644384	1	14
ENSMUSG00000104893	Gm2404	133919159	133920002	-1	5
ENSMUSG00000029586	Spdye4b	143181017	143205075	1	5
ENSMUSG00000106800	1700030N18Rik	134090486	134091451	-1	5
ENSMUSG00000032698	Lmo2	103957986	103981878	1	2
ENSMUSG00000021987	Mtmr6	60265228	60302370	1	14
ENSMUSG00000071073	Lrrc73	46253531	46257315	1	17
ENSMUSG00000096225	Lhx8	154306294	154330659	-1	3
ENSMUSG00000031410	Nxf7	135579555	135598777	-1	X
ENSMUSG00000021944	Gata4	63198922	63271692	-1	14
ENSMUSG00000017652	Cd40	165055627	165072948	1	2
ENSMUSG00000072791	Abcb5	118867824	118966421	-1	12
ENSMUSG00000084984	Far1os	113530489	113564987	-1	7
ENSMUSG00000036478	Btg1	96617006	96622809	1	10
ENSMUSG00000037234	Hook3	26021421	26119224	-1	8
ENSMUSG00000020334	Slc22a4	53983123	54028090	-1	11
ENSMUSG00000087039	Cdrt4os2	62950425	62951079	-1	11
ENSMUSG00000103126	Gm37387	11465250	11467055	1	19
ENSMUSG00000030759	Far1	113513834	113571511	1	7
ENSMUSG00000038895	Zfp653	22055411	22071376	-1	9
ENSMUSG00000017204	Gsdma	98664351	98677708	1	11
ENSMUSG00000114595	Gm48004	29081302	29083805	1	14
ENSMUSG00000112362	Gm48507	96711807	96712086	1	10
ENSMUSG00000022865	Cxadr	78301489	78359774	1	16
ENSMUSG00000114758	Gm48005	29270287	29270467	1	14
ENSMUSG00000048109	Rbm15	107325421	107333673	-1	3
ENSMUSG00000112588	Gm6859	96768625	96769828	-1	10
ENSMUSG00000112293	Gm48509	96798388	96798724	1	10
ENSMUSG00000111912	Gm48521	96801039	96884708	1	10
ENSMUSG00000015342	Xk	9272756	9313250	1	X
ENSMUSG00000021986	Amer2	60373259	60388197	1	14
ENSMUSG00000046808	Atp10d	72203329	72298775	1	5
ENSMUSG00000112488	Gm33981	96903158	96958871	-1	10
ENSMUSG00000111924	4930556N09Rik	97035768	97061059	1	10
ENSMUSG00000105532	Gm5279	107342955	107343699	1	3
ENSMUSG00000112631	Gm48555	97105493	97106584	-1	10
ENSMUSG00000114948	Gm6066	60441979	60442453	1	14
ENSMUSG00000100200	H2al1m	9283764	9284298	1	X
ENSMUSG00000111355	Gm8911	39911149	39911800	1	10
ENSMUSG00000101797	Gm29266	60485208	60599031	1	14
ENSMUSG00000112892	Gm8613	97199195	97200370	-1	10
ENSMUSG00000068205	Macrod2	140395309	142392966	1	2
ENSMUSG00000027895	Kcnc4	107438303	107459552	-1	3
ENSMUSG00000111981	Gm18515	97241912	97243208	1	10
ENSMUSG00000114408	Gm47810	60596161	60596902	-1	14
ENSMUSG00000083049	Gm14822	104746482	104746772	1	X
ENSMUSG00000100364	1700121L16Rik	104816776	104842455	1	X
ENSMUSG00000028972	Car6	150187015	150201332	-1	4
ENSMUSG00000035370	Gm49322	80606021	80615784	1	10
ENSMUSG00000031224	Magee2	104854952	104857267	-1	X
ENSMUSG00000081787	Gm13991	116527843	116528490	-1	2
ENSMUSG00000035559	Mpv17l2	70758649	70760946	-1	8
ENSMUSG00000108274	Gm44169	101519655	101537292	1	6
ENSMUSG00000086462	Gm13990	116848099	116877168	-1	2
ENSMUSG00000060429	Sntb1	55636388	55906949	-1	15
ENSMUSG00000019947	Arid5b	68092520	68278740	-1	10
ENSMUSG00000032565	Nudt16	105128903	105131824	-1	9
ENSMUSG00000107696	Gm44171	101538753	101540861	1	6
ENSMUSG00000081703	Gm6285	104947785	104948282	1	X
ENSMUSG00000033498	Strc	121363728	121387168	-1	2
ENSMUSG00000107738	Gm32453	101652234	101652689	1	6
ENSMUSG00000114898	Gm49390	63317745	63336957	1	14
ENSMUSG00000082600	Gm9673	105032586	105033366	1	X
ENSMUSG00000021990	Spata13	60634001	60764556	1	14
ENSMUSG00000114892	Gm5463	63329220	63345635	1	14
ENSMUSG00000109175	Gm44947	93290700	93323950	-1	7
ENSMUSG00000019929	Dcn	97479609	97518143	1	10
ENSMUSG00000114030	Gm18921	119067065	119067430	-1	12
ENSMUSG00000109315	Gm45037	93361678	93380864	1	7
ENSMUSG00000022836	Mylk	34745210	35002420	1	16
ENSMUSG00000082321	Gm14253	156347202	156347840	-1	2
ENSMUSG00000109195	Gm45038	93523060	93526897	1	7
ENSMUSG00000058743	Kcnj14	45816460	45824782	-1	7
ENSMUSG00000081751	Gm14251	156322402	156322680	1	2
ENSMUSG00000041079	Rwdd2b	87433407	87440573	-1	16
ENSMUSG00000108054	Gm44149	131071820	131072045	1	6
ENSMUSG00000020608	Smc6	11265886	11319785	1	12
ENSMUSG00000113640	Adat3	80602880	80607654	1	10
ENSMUSG00000085546	Gm14252	156332317	156339381	-1	2
ENSMUSG00000111842	Gm49318	22036380	22071259	-1	9
ENSMUSG00000109077	Gm8285	93564937	93565695	-1	7
ENSMUSG00000014453	Blk	63372836	63417037	-1	14
ENSMUSG00000087611	4930458D05Rik	100840797	100847167	-1	5
ENSMUSG00000087323	Gm14170	156377925	156378968	-1	2
ENSMUSG00000107464	Gm44150	131084231	131104337	-1	6
ENSMUSG00000029314	Gpat3	100845713	100899102	1	5
ENSMUSG00000084017	Rpl21-ps9	156386741	156387222	1	2
ENSMUSG00000082625	Gm15204	162351596	162353876	1	X
ENSMUSG00000112079	Gm19599	49499008	49499365	1	12
ENSMUSG00000042200	Cdrt4	62951193	62993095	1	11
ENSMUSG00000102869	2900097C17Rik	156388065	156392979	-1	2
ENSMUSG00000061474	Mrps36	100735955	100744659	-1	13
ENSMUSG00000052236	Gm9871	101774249	101801982	1	6
ENSMUSG00000039339	Mfsd4b2	39920382	39926923	-1	10
ENSMUSG00000096405	4930474N05Rik	36094917	36100114	1	14
ENSMUSG00000089820	Gm15775	124324778	124331795	-1	8
ENSMUSG00000006469	Slc34a3	25228898	25234364	-1	2
ENSMUSG00000087604	Cdrt4os1	62990453	63004134	-1	11
ENSMUSG00000022863	Btg3	78332637	78377192	-1	16
ENSMUSG00000061272	Gm14173	156410897	156411174	-1	2
ENSMUSG00000025321	Itgb8	119158022	119238802	-1	12
ENSMUSG00000015533	Itga2	114833081	114932100	-1	13
ENSMUSG00000097960	A330074K22Rik	120204434	120228230	-1	8
ENSMUSG00000073838	Tufm	126487361	126490731	1	7
ENSMUSG00000055762	Eef1d	75894205	75909556	-1	15
ENSMUSG00000112605	Gm7476	49776115	49776775	-1	12
ENSMUSG00000006589	Aprt	122574635	122576909	-1	8
ENSMUSG00000098219	Gm7481	49840757	49841751	-1	12
ENSMUSG00000085437	1700047A11Rik	26082609	26096522	1	8
ENSMUSG00000111620	Gm31848	39936855	39939963	1	10
ENSMUSG00000033981	Gria2	80681450	80802835	-1	3
ENSMUSG00000044534	Ackr2	121898355	121911074	1	9
ENSMUSG00000112822	A130012E19Rik	115394750	115397884	1	10
ENSMUSG00000025154	Arhgap19	41766588	41802084	-1	19
ENSMUSG00000109640	Gm45413	26062515	26066052	-1	8
ENSMUSG00000034163	Zfc3h1	115384959	115432772	1	10
ENSMUSG00000110183	Gm45411	26023410	26032253	1	8
ENSMUSG00000075117	Olfr1198	88743970	88751370	-1	2
ENSMUSG00000027355	Tmco5	116878691	116892494	1	2
ENSMUSG00000094198	Ighv1-50	115119748	115120219	-1	12
ENSMUSG00000076441	Ass1	31470207	31520672	1	2
ENSMUSG00000089936	Gm16199	120005998	120006285	1	6
ENSMUSG00000089892	Olfr1199	88754195	88760469	-1	2
ENSMUSG00000030000	Add2	86028681	86124409	1	6
ENSMUSG00000070315	4930581F22Rik	35116728	35130922	1	9
ENSMUSG00000044199	S1pr4	81497747	81500132	-1	10
ENSMUSG00000036667	Tcaf1	42668002	42710088	-1	6
ENSMUSG00000085524	Gm14224	156451906	156455651	-1	2
ENSMUSG00000086872	Gm14225	156445033	156447608	-1	2
ENSMUSG00000090079	Gm15849	132381129	132382509	1	1
ENSMUSG00000090841	Myl6	128490860	128494145	-1	10
ENSMUSG00000114494	Gm48663	36231441	36232041	-1	14
ENSMUSG00000083284	Gm13688	80602733	80603340	1	2
ENSMUSG00000042066	Tmcc2	132356315	132391281	-1	1
ENSMUSG00000108537	Olfr184-ps1	59006586	59007417	-1	16
ENSMUSG00000090306	Adh6-ps1	138374121	138395002	1	3
ENSMUSG00000029601	Iqcd	120589016	120607118	1	5
ENSMUSG00000114779	Gm17940	36619278	36620087	1	14
ENSMUSG00000027624	Epb41l1	156420909	156543214	1	2
ENSMUSG00000103248	Gm38087	45189570	45189872	-1	11
ENSMUSG00000075115	Olfr1200	88763511	88770488	-1	2
ENSMUSG00000082412	Fau-ps1	141838789	141839339	1	2
ENSMUSG00000087089	Gm12160	45160943	45213656	1	11
ENSMUSG00000030655	Smg1	118131308	118243670	-1	7
ENSMUSG00000083274	Zcchc9-ps	141127280	141128065	1	2
ENSMUSG00000108451	Olfr185-ps1	59020965	59022861	-1	16
ENSMUSG00000027243	Harbi1	91710852	91721545	1	2
ENSMUSG00000051379	Flrt3	140650914	140671469	-1	2
ENSMUSG00000104099	Gm37312	45274418	45296390	-1	11
ENSMUSG00000080981	Gm12161	45280594	45280954	-1	11
ENSMUSG00000049037	Clec4a1	122921848	122934619	1	6
ENSMUSG00000059023	Olfr1201	88793036	88796827	1	2
ENSMUSG00000050445	Cyp8b1	121914356	121916305	-1	9
ENSMUSG00000032040	Dcps	35124408	35176061	-1	9
ENSMUSG00000085476	Gm12162	45409042	45468504	-1	11
ENSMUSG00000085917	Gm15899	122683602	122683839	-1	8
ENSMUSG00000087174	5530601H04Rik	105037197	105079609	-1	X
ENSMUSG00000033594	Spata2l	123229801	123236233	-1	8
ENSMUSG00000083017	Gm12163	45813604	45813992	1	11
ENSMUSG00000064084	Olfr1202	88814496	88820711	1	2
ENSMUSG00000086686	F630206G17Rik	45808087	45841171	1	11
ENSMUSG00000106178	Gm42987	100884133	100886482	1	5
ENSMUSG00000029600	Rita1	120594305	120612589	-1	5
ENSMUSG00000034917	Tjp3	81273207	81291581	-1	10
ENSMUSG00000113832	Gm40392	36264925	36291051	1	12
ENSMUSG00000081251	Gm12164	45829319	45829869	1	11
ENSMUSG00000081731	Calr-ps	140955765	140956249	-1	2
ENSMUSG00000109226	Gm45039	93604840	93608316	-1	7
ENSMUSG00000015027	Galns	122578242	122611463	-1	8
ENSMUSG00000057447	Olfr1205	88829737	88837104	1	2
ENSMUSG00000036169	Sostdc1	36314139	36318452	1	12
ENSMUSG00000074763	Macrod2os2	141229670	141235426	-1	2
ENSMUSG00000082457	Gm13776	91716159	91717419	-1	2
ENSMUSG00000112894	Gm47009	120168649	120170345	1	10
ENSMUSG00000040722	Scamp5	57441327	57468060	-1	9
ENSMUSG00000109067	Gm44784	10723486	10725161	1	8
ENSMUSG00000090099	Gm8837	131130944	131132687	1	6
ENSMUSG00000086450	Macrod2os1	141230431	141286991	-1	2
ENSMUSG00000108997	Gm45045	10732676	10736533	1	8
ENSMUSG00000020227	Irak3	120141648	120202130	-1	10
ENSMUSG00000036446	Lum	97565128	97572703	1	10
ENSMUSG00000109271	Gm39129	10738890	10770849	1	8
ENSMUSG00000116403	Gm19571	12381130	12381502	-1	16
ENSMUSG00000040859	Bsdc1	129461581	129488498	1	4
ENSMUSG00000032038	St3gal4	35046576	35119268	-1	9
ENSMUSG00000116013	C87114	12408283	12409177	-1	16
ENSMUSG00000096258	Rps16-ps3	10808688	10809128	-1	8
ENSMUSG00000037583	Nr0b2	133553376	133556536	1	4
ENSMUSG00000081125	Rpl26-ps5	142570508	142570946	1	2
ENSMUSG00000114141	Gm34215	36326341	36331936	1	12
ENSMUSG00000037355	Uvssa	33378549	33419754	1	5
ENSMUSG00000054003	Tdrd9	111971559	112068854	1	12
ENSMUSG00000112484	4930473O22Rik	97590984	97596931	-1	10
ENSMUSG00000083215	Rbmx2-ps	142576928	142577857	1	2
ENSMUSG00000083461	Gm12935	126521669	126522087	1	4
ENSMUSG00000082888	Gm12934	126524330	126524672	-1	4
ENSMUSG00000083670	Gm6829	9327749	9328108	-1	X
ENSMUSG00000087344	Gm15627	134098412	134099208	-1	5
ENSMUSG00000115968	Gm38619	12711317	12711579	1	16
ENSMUSG00000042500	Ago4	126489541	126533472	-1	4
ENSMUSG00000101565	1700003L19Rik	12800579	12848653	1	16
ENSMUSG00000083608	Gm14863	9344026	9344332	1	X
ENSMUSG00000109440	Bc1-ps1	93660238	93660555	-1	7
ENSMUSG00000061969	Gm5581	131166104	131182379	-1	6
ENSMUSG00000038485	Socs7	97362551	97398542	1	11
ENSMUSG00000100448	H2al1k	9350627	9351136	1	X
ENSMUSG00000091416	Gm6327	12760032	12761366	-1	16
ENSMUSG00000116520	4930414F18Rik	12629084	12945935	-1	16
ENSMUSG00000098188	Sowahc	59221953	59226434	1	10
ENSMUSG00000025272	Tro	150645304	150657583	-1	X
ENSMUSG00000038844	Kif16b	142617474	142901531	-1	2
ENSMUSG00000116197	Gm38619	12704368	12706740	1	16
ENSMUSG00000029359	Tesc	118027743	118061878	1	5
ENSMUSG00000039296	Spdye4a	143216316	143226890	-1	5
ENSMUSG00000107123	Vmn2r-ps25	151435966	151461865	-1	5
ENSMUSG00000111806	Gm47403	89550698	89560384	-1	9
ENSMUSG00000097431	Gm26782	50870324	50880603	1	14
ENSMUSG00000106703	Vmn2r-ps26	151513135	151549267	-1	5
ENSMUSG00000097812	Gm26812	121850194	121860621	1	8
ENSMUSG00000035376	Hacd2	35022428	35109177	1	16
ENSMUSG00000103588	Gm18445	173986926	174001972	-1	1
ENSMUSG00000039313	Minar1	89587216	89623125	-1	9
ENSMUSG00000040855	Reps2	162411954	162643649	-1	X
ENSMUSG00000087605	Gm15742	30969393	30973518	-1	16
ENSMUSG00000112237	D630033A02Rik	122985074	122986555	-1	10
ENSMUSG00000097203	4732419C18Rik	123744631	123754726	-1	8
ENSMUSG00000047434	Xxylt1	30955144	31081432	-1	16
ENSMUSG00000110615	Gm45890	123948790	123958935	1	8
ENSMUSG00000097948	Gm21430	63428733	63429730	-1	14
ENSMUSG00000090043	Gm16167	85853373	85854437	-1	8
ENSMUSG00000098439	Hm629797	85994245	85996642	1	8
ENSMUSG00000006281	Tep1	50824059	50870560	-1	14
ENSMUSG00000026380	Tfcp2l1	118627945	118685168	1	1
ENSMUSG00000035095	Fam167a	63436394	63465498	1	14
ENSMUSG00000036879	Phkb	85840959	86061376	1	8
ENSMUSG00000116840	AC110166.2	34999301	35023205	-1	16
ENSMUSG00000031962	Cdh15	122847966	122867397	1	8
ENSMUSG00000037797	Adh4	138415466	138430892	1	3
ENSMUSG00000002395	Use1	71366848	71369732	1	8
ENSMUSG00000116170	Gm6332	12950781	12951463	-1	16
ENSMUSG00000100593	1700119H24Rik	34935854	34939329	-1	16
ENSMUSG00000116665	AC110166.1	34943175	34958994	-1	16
ENSMUSG00000114258	Gm47074	63475117	63475376	-1	14
ENSMUSG00000030772	Dkk3	112116017	112159057	-1	7
ENSMUSG00000073242	Dnmt3aos	3859293	3862244	-1	12
ENSMUSG00000085316	D330050G23Rik	116900152	116912791	1	2
ENSMUSG00000078935	1700025C18Rik	165078693	165090750	-1	2
ENSMUSG00000096033	Gm5899	94197210	94197479	1	7
ENSMUSG00000112157	4930545H06Rik	68319071	68321142	-1	10
ENSMUSG00000108961	Gm32540	10858750	10866186	-1	8
ENSMUSG00000108532	Gm32647	94042691	94709171	1	7
ENSMUSG00000050335	Lgals3	47367751	47386160	1	14
ENSMUSG00000112275	Gm47078	68313008	68326978	1	10
ENSMUSG00000043903	Zfp469	122269569	122272650	1	8
ENSMUSG00000109473	B930025P03Rik	10870422	10882454	-1	8
ENSMUSG00000020225	Tmbim4	120201590	120224917	1	10
ENSMUSG00000099470	Gm29340	116972575	116976428	-1	2
ENSMUSG00000108433	Gm19761	94602018	94602408	-1	7
ENSMUSG00000114190	4930556H04Rik	99569740	99571414	1	12
ENSMUSG00000108315	Gm44601	94368983	94372572	-1	7
ENSMUSG00000113138	Gm47177	99567882	99569668	-1	12
ENSMUSG00000020661	Dnmt3a	3806007	3914443	1	12
ENSMUSG00000108516	Gm44602	94475580	94475711	1	7
ENSMUSG00000074930	Gm13981	117055566	117056012	1	2
ENSMUSG00000097917	Gm26839	99563796	99620038	1	12
ENSMUSG00000086630	Gm14397	165159412	165163969	1	2
ENSMUSG00000020705	Ddx42	106216926	106249139	1	11
ENSMUSG00000105331	Gm29865	131759805	132030743	1	3
ENSMUSG00000098098	Bvht	61639542	61647472	1	18
ENSMUSG00000001482	Def8	123423527	123463270	1	8
ENSMUSG00000026879	Gsn	35256380	35307892	1	2
ENSMUSG00000053166	Cdh22	165111507	165234853	-1	2
ENSMUSG00000104853	Olfr375-ps1	131899080	131899328	-1	3
ENSMUSG00000116855	AC154774.1	51416634	51416948	-1	16
ENSMUSG00000108969	Gm45044	10884453	10891591	-1	8
ENSMUSG00000027351	Spred1	117121374	117182279	1	2
ENSMUSG00000097324	Carmn	61649625	61665537	-1	18
ENSMUSG00000101624	Gm28882	118651482	118651795	-1	1
ENSMUSG00000113512	Gm9063	110319592	110320173	-1	12
ENSMUSG00000025532	Crcp	130029290	130060789	1	5
ENSMUSG00000109291	Gm2814	10898169	10900558	-1	8
ENSMUSG00000028702	Rad54l	116094264	116123690	-1	4
ENSMUSG00000114183	Gm47195	110325385	110325721	1	12
ENSMUSG00000109089	4833411C07Rik	10899922	10903893	1	8
ENSMUSG00000026766	Mmadhc	50279881	50296801	-1	2
ENSMUSG00000004931	Apba3	81266960	81273246	1	10
ENSMUSG00000102778	Gm38165	61691046	61692384	-1	18
ENSMUSG00000117156	CT009715.2	70926202	70926532	-1	17
ENSMUSG00000043832	Clec4a3	122952515	122969875	1	6
ENSMUSG00000017421	Zfp207	80383279	80405733	1	11
ENSMUSG00000066983	Gm16519	70929058	70929546	1	17
ENSMUSG00000103703	Gm42568	67476978	67478818	1	3
ENSMUSG00000117200	AC154187.3	70957124	70957920	1	17
ENSMUSG00000042279	H1foo	115944938	115950236	1	6
ENSMUSG00000114583	Gm48881	97202247	97202975	-1	13
ENSMUSG00000049404	Rarres1	67478972	67515523	-1	3
ENSMUSG00000117079	AC154187.1	70967886	70971805	1	17
ENSMUSG00000045193	Cirbp	80165985	80172786	1	10
ENSMUSG00000024191	Bnip1	26781079	26792565	1	17
ENSMUSG00000112351	Gm48326	10465414	10465534	-1	10
ENSMUSG00000028031	Dkk2	132085292	132180304	1	3
ENSMUSG00000024913	Lrp5	3584828	3686564	-1	19
ENSMUSG00000083257	Gm15568	10343115	10344327	1	10
ENSMUSG00000108767	Gm29763	25792228	25792843	-1	7
ENSMUSG00000050994	Adgb	10335703	10472326	-1	10
ENSMUSG00000103718	Gm35299	67551329	67553425	-1	3
ENSMUSG00000082007	Gm15206	162576618	162577071	-1	X
ENSMUSG00000039824	Myl6b	128494157	128498685	-1	10
ENSMUSG00000059461	Gm7331	162566857	162567243	1	X
ENSMUSG00000083963	Gm15203	162679007	162679461	1	X
ENSMUSG00000082571	Gm8737	162697612	162698253	1	X
ENSMUSG00000086034	Gm15201	162735078	162736613	-1	X
ENSMUSG00000090374	Gm17232	63493699	63499872	1	14
ENSMUSG00000042810	Krba1	48395586	48419781	1	6
ENSMUSG00000021953	Tdh	63492347	63509092	-1	14
ENSMUSG00000038917	3930402G23Rik	10924427	10928696	-1	8
ENSMUSG00000007591	Tssk4	55650184	55652539	1	14
ENSMUSG00000071347	C1qtnf9	60768134	60780869	1	14
ENSMUSG00000091402	Rd3l	111979111	111981317	-1	12
ENSMUSG00000041773	Enc1	97241105	97253034	1	13
ENSMUSG00000089879	4930448H16Rik	143227718	143234748	1	5
ENSMUSG00000084951	Mipepos	60776329	60784581	-1	14
ENSMUSG00000021993	Mipep	60784573	60905478	1	14
ENSMUSG00000109480	Gm45042	10929887	10930097	1	8
ENSMUSG00000111274	Gm47409	89638072	89646002	1	9
ENSMUSG00000109045	Gm45084	118229401	118231357	-1	7
ENSMUSG00000019945	Cabcoco1	68430953	68541896	-1	10
ENSMUSG00000112353	Gm40418	50120309	50145236	1	12
ENSMUSG00000093456	Gm20662	107996349	108045270	1	9
ENSMUSG00000089953	Rnf224	25234476	25236787	-1	2
ENSMUSG00000033486	Catsper2	121392631	121413792	-1	2
ENSMUSG00000108523	4933430L12Rik	25219368	25220930	1	7
ENSMUSG00000017664	Slc35c2	165276554	165287869	-1	2
ENSMUSG00000038528	Mfsd4b5	39958061	39986646	-1	10
ENSMUSG00000054499	Dedd2	25199915	25220615	-1	7
ENSMUSG00000104176	Ighv1-51	115131369	115131801	-1	12
ENSMUSG00000111141	Gm47115	121934080	121935402	1	9
ENSMUSG00000042106	Inka1	107984223	107985879	-1	9
ENSMUSG00000098042	Gm5710	121180103	121181097	-1	3
ENSMUSG00000095204	Ighv1-52	115145487	115145919	-1	12
ENSMUSG00000047960	Olfr186	59025797	59030291	-1	16
ENSMUSG00000024048	Myl12a	70993656	71002878	-1	17
ENSMUSG00000045667	Smtnl2	72389164	72411713	-1	11
ENSMUSG00000093894	Ighv1-53	115158403	115158835	-1	12
ENSMUSG00000031838	Ifi30	70762774	70766663	-1	8
ENSMUSG00000053158	Fes	80377756	80387946	-1	7
ENSMUSG00000021908	Gm6768	119260978	119262855	1	12
ENSMUSG00000082828	Gm16106	81504473	81504766	1	10
ENSMUSG00000034792	Gna15	81502306	81524225	-1	10
ENSMUSG00000100211	1700064M15Rik	99626053	99627974	-1	12
ENSMUSG00000024579	Pcyox1l	61696837	61707635	-1	18
ENSMUSG00000034160	Ogt	101640060	101684351	1	X
ENSMUSG00000043357	Olfr187	59035563	59039767	-1	16
ENSMUSG00000032596	Uba7	107975505	107984060	1	9
ENSMUSG00000113012	Gm47196	99639716	99641924	-1	12
ENSMUSG00000110575	6330537M06Rik	70766579	70768220	1	8
ENSMUSG00000032566	1700080E11Rik	105143342	105145092	-1	9
ENSMUSG00000113136	Gm19951	99643093	99647221	1	12
ENSMUSG00000112793	Gm32872	68530094	68533936	1	10
ENSMUSG00000031834	Pik3r2	70768176	70776713	-1	8
ENSMUSG00000081842	Rap1a-ps2	117240883	117241441	1	2
ENSMUSG00000027349	Fam98b	117249739	117271540	1	2
ENSMUSG00000015340	Cybb	9435252	9487771	-1	X
ENSMUSG00000108662	Olfr188-ps1	59046861	59054202	-1	16
ENSMUSG00000108565	Olfr189-ps1	59063608	59064411	-1	16
ENSMUSG00000039963	Ccdc40	119228572	119265236	1	11
ENSMUSG00000111053	Gm49343	121937973	121965089	1	9
ENSMUSG00000043773	1700048O20Rik	121937223	121947016	1	9
ENSMUSG00000107986	Olfr454-ps1	42721916	42722263	1	6
ENSMUSG00000116725	AC154478.1	51980376	52005495	-1	16
ENSMUSG00000103874	Gm38360	192820674	192821127	-1	1
ENSMUSG00000047384	A730013G03Rik	192833118	192835214	-1	1
ENSMUSG00000039809	Gabbr2	46662305	46991873	-1	4
ENSMUSG00000100872	1700065J18Rik	192841661	192842740	1	1
ENSMUSG00000028703	Lrrc41	116075269	116097043	1	4
ENSMUSG00000053508	Gtsf2	103438957	103448469	-1	15
ENSMUSG00000060288	Ppih	119300010	119320546	-1	4
ENSMUSG00000035078	Mtmr9	63519651	63543982	-1	14
ENSMUSG00000086504	Kif16bos	142902965	142903572	1	2
ENSMUSG00000089812	Gm15867	192854923	192856246	1	1
ENSMUSG00000026999	Nup35	80617236	80658906	1	2
ENSMUSG00000016262	Sertad4	192844488	192855756	-1	1
ENSMUSG00000008333	Snrpb2	143063039	143072853	1	2
ENSMUSG00000082651	Gm14001	121401145	121401391	-1	2
ENSMUSG00000038233	Fam198a	121950988	121980209	1	9
ENSMUSG00000027248	Pdia3	121413775	121438687	1	2
ENSMUSG00000062248	Cks2	51645232	51650660	1	13
ENSMUSG00000035595	1600002K03Rik	80172944	80175146	1	10
ENSMUSG00000071335	Mfsd4b3	39946907	39960153	-1	10
ENSMUSG00000115627	Gm41168	61037960	61076802	1	14
ENSMUSG00000060548	Tnfrsf19	60963875	61046490	-1	14
ENSMUSG00000115150	Gm10370	55930702	55932415	1	15
ENSMUSG00000061798	Olfr1204	88849292	88857920	1	2
ENSMUSG00000015944	Castor2	134099711	134144343	1	5
ENSMUSG00000115200	Gm46516	55923402	55960906	1	15
ENSMUSG00000115651	Gm7595	55973605	55974505	1	15
ENSMUSG00000115187	Gm49210	55976162	55976463	1	15
ENSMUSG00000031591	Asah1	41340197	41374773	-1	8
ENSMUSG00000115361	Gm49211	56004044	56005717	1	15
ENSMUSG00000031411	Prame	135613002	135627705	-1	X
ENSMUSG00000003070	Efna2	80179482	80190010	1	10
ENSMUSG00000023571	C1qtnf12	155962318	155966629	1	4
ENSMUSG00000087652	Gm15918	63602524	63607372	-1	14
ENSMUSG00000024049	Myom1	71002633	71126856	1	17
ENSMUSG00000035067	Xkr6	63606503	63820809	1	14
ENSMUSG00000111569	Gm47410	89667273	89668471	-1	9
ENSMUSG00000001416	Cct3	88297116	88321767	1	3
ENSMUSG00000087236	Kif28	179695297	179745271	-1	1
ENSMUSG00000036731	Cysrt1	25238818	25242452	-1	2
ENSMUSG00000084140	Gm14000	121405241	121405473	1	2
ENSMUSG00000082602	Gm15021	135615994	135616735	1	X
ENSMUSG00000107416	Gm44030	42725591	42726022	1	6
ENSMUSG00000107650	Gm44032	42733934	42734099	-1	6
ENSMUSG00000062757	Olfr1206	88863231	88867753	1	2
ENSMUSG00000081171	Gm7485	118697795	118698903	-1	X
ENSMUSG00000107818	Gm44034	42745187	42745250	1	6
ENSMUSG00000095831	Olfr453	42739371	42746963	1	6
ENSMUSG00000051483	Cbr1	93605853	93610505	1	16
